Sender Account ID,Receiver Account ID,Transaction Amount,Fraud Flag
S_ACC988,S_ACC593,187.00551053280174,False
S_ACC336,S_ACC381,61.47577868791579,False
S_ACC682,S_ACC716,34.59758580601091,False
S_ACC719,S_ACC605,37.85894500480726,False
S_ACC714,S_ACC289,57.709763134974025,False
S_ACC282,S_ACC27,53.30564161142617,False
S_ACC168,S_ACC765,425.63125647347977,False
S_ACC919,S_ACC224,110.36494944058299,False
S_ACC489,S_ACC943,42.29081529506379,False
S_ACC428,S_ACC884,136.07815230916736,False
S_ACC910,S_ACC78,873.1895442405855,False
S_ACC879,S_ACC757,255.9829796888386,False
S_ACC201,S_ACC665,176.19308456027852,False
S_ACC538,S_ACC804,302.95748207284856,False
S_ACC861,S_ACC466,696.6334612175787,False
S_ACC118,S_ACC527,56.90953836095672,False
S_ACC115,S_ACC669,395.57218272005576,False
S_ACC163,S_ACC896,2.036456642995763,False
S_ACC666,S_ACC78,9.297307109273785,False
S_ACC624,S_ACC505,135.58478667109864,False
S_ACC765,S_ACC625,40.38543876214074,False
S_ACC525,S_ACC301,77.14229131180132,False
S_ACC173,S_ACC891,299.91141583616485,False
S_ACC290,S_ACC552,94.59999739067601,False
S_ACC524,S_ACC945,102.41337241461505,False
S_ACC525,S_ACC989,199.29271036719715,False
S_ACC720,S_ACC613,43.25021099608687,False
S_ACC872,S_ACC498,275.5466858185618,False
S_ACC717,S_ACC503,18.014132389842935,False
S_ACC990,S_ACC287,170.07463357800273,False
S_ACC997,S_ACC82,191.37784962450874,False
S_ACC917,S_ACC748,914.9188715493765,False
S_ACC660,S_ACC473,210.36714965788858,False
S_ACC22,S_ACC206,362.8621452015378,False
S_ACC215,S_ACC271,15.901103257481394,False
S_ACC399,S_ACC832,226.78042581616072,False
S_ACC71,S_ACC974,67.64609997238745,False
S_ACC264,S_ACC923,153.1804124661552,False
S_ACC920,S_ACC693,32.5291991320411,False
S_ACC89,S_ACC782,167.04513977418637,False
S_ACC200,S_ACC186,172.066808754978,False
S_ACC762,S_ACC76,21.700574837806492,False
S_ACC968,S_ACC687,245.2127538229244,False
S_ACC30,S_ACC543,467.9340232776433,False
S_ACC503,S_ACC154,173.7729560459338,False
S_ACC447,S_ACC592,158.53524861968856,False
S_ACC243,S_ACC96,53.516481771076606,False
S_ACC270,S_ACC540,54.14186896068579,False
S_ACC402,S_ACC148,667.4138422262337,False
S_ACC455,S_ACC283,59.738992812888846,False
S_ACC983,S_ACC809,392.0794667236236,False
S_ACC189,S_ACC395,395.9546486553461,False
S_ACC46,S_ACC897,120.73853878604616,False
S_ACC410,S_ACC996,99.11367021487617,False
S_ACC21,S_ACC151,168.43924730710367,False
S_ACC385,S_ACC412,185.3217201865977,False
S_ACC709,S_ACC611,206.8830371442159,False
S_ACC25,S_ACC200,126.24640585941087,False
S_ACC607,S_ACC506,107.81455087906784,True
S_ACC282,S_ACC153,433.9943389402279,False
S_ACC540,S_ACC942,169.7189221194305,False
S_ACC780,S_ACC327,143.2605484518087,False
S_ACC300,S_ACC424,155.02121711396742,False
S_ACC913,S_ACC875,176.08011399491667,False
S_ACC414,S_ACC85,169.58957131590333,False
S_ACC29,S_ACC593,10.401929062243473,False
S_ACC36,S_ACC937,68.34035440116729,False
S_ACC672,S_ACC493,47.09763005032966,False
S_ACC62,S_ACC246,118.38114612565718,False
S_ACC242,S_ACC338,129.68497073940105,False
S_ACC451,S_ACC231,37.56929642715123,False
S_ACC470,S_ACC969,1.3238864457068895,False
S_ACC689,S_ACC524,289.5600474258508,False
S_ACC646,S_ACC536,552.8327062494029,False
S_ACC737,S_ACC970,153.7140225803785,False
S_ACC823,S_ACC827,351.9621692555732,False
S_ACC611,S_ACC568,105.99193932383308,False
S_ACC61,S_ACC926,86.71359611524336,False
S_ACC286,S_ACC238,648.2187141022014,False
S_ACC161,S_ACC786,522.1168056155211,False
S_ACC657,S_ACC156,195.8798743683105,False
S_ACC370,S_ACC268,225.99600817004313,False
S_ACC950,S_ACC89,57.55865028826796,False
S_ACC733,S_ACC55,424.31925392186463,False
S_ACC849,S_ACC135,131.44858117645722,False
S_ACC702,S_ACC423,96.40993461157206,False
S_ACC382,S_ACC377,0.37178770797106947,False
S_ACC438,S_ACC452,192.24529127134244,False
S_ACC440,S_ACC947,243.51496295847946,False
S_ACC659,S_ACC411,559.1527207178959,False
S_ACC385,S_ACC229,62.903378100905414,False
S_ACC471,S_ACC723,39.043884844426906,False
S_ACC595,S_ACC377,357.33492922484544,False
S_ACC618,S_ACC681,43.05416032106885,False
S_ACC15,S_ACC512,86.23154613233022,False
S_ACC433,S_ACC787,54.166658168772166,False
S_ACC471,S_ACC387,411.2804841145136,False
S_ACC228,S_ACC878,70.30032265535036,False
S_ACC756,S_ACC866,5.203868428529335,False
S_ACC866,S_ACC652,45.392605875892016,False
S_ACC763,S_ACC110,94.36122158659967,False
S_ACC600,S_ACC66,51.576514053359176,False
S_ACC36,S_ACC966,80.28126851787772,False
S_ACC930,S_ACC231,220.78757603043826,False
S_ACC65,S_ACC932,288.90744069305345,False
S_ACC486,S_ACC659,480.10129220123315,False
S_ACC139,S_ACC688,170.23698623347116,False
S_ACC559,S_ACC594,382.7451521037486,False
S_ACC488,S_ACC651,49.01539864652684,False
S_ACC489,S_ACC317,138.03670130712132,False
S_ACC519,S_ACC950,5.132476736237704,False
S_ACC565,S_ACC783,128.6537501425743,False
S_ACC577,S_ACC743,286.66470244986897,False
S_ACC710,S_ACC883,256.67794235251154,False
S_ACC862,S_ACC525,289.39033048564846,False
S_ACC226,S_ACC762,29.918599787761615,False
S_ACC47,S_ACC747,23.770841774692435,False
S_ACC583,S_ACC726,418.1035173646832,False
S_ACC102,S_ACC964,324.74937905937765,False
S_ACC477,S_ACC113,67.18400056147065,False
S_ACC217,S_ACC68,175.32255496755658,False
S_ACC893,S_ACC352,40.96173008213841,False
S_ACC173,S_ACC154,116.25299967965633,False
S_ACC227,S_ACC232,163.51460755609452,False
S_ACC221,S_ACC136,436.3073926832384,False
S_ACC915,S_ACC212,535.9780752981446,False
S_ACC330,S_ACC504,69.44785377723144,False
S_ACC910,S_ACC709,251.1585654255058,False
S_ACC483,S_ACC923,5.005556613992803,False
S_ACC740,S_ACC874,28.381609367491873,False
S_ACC185,S_ACC629,339.0702097804907,False
S_ACC988,S_ACC457,73.90589316051602,True
S_ACC179,S_ACC399,58.74224561929432,False
S_ACC250,S_ACC729,199.40406272175238,False
S_ACC336,S_ACC738,31.1780126477392,False
S_ACC91,S_ACC736,206.99150596649352,False
S_ACC929,S_ACC704,1282.5433975892606,False
S_ACC179,S_ACC777,659.3837087520961,False
S_ACC846,S_ACC597,506.2419790858911,False
S_ACC109,S_ACC103,37.43042693400632,False
S_ACC364,S_ACC416,19.68398036263793,False
S_ACC779,S_ACC408,37.09516307024564,False
S_ACC180,S_ACC275,456.8377802093765,False
S_ACC993,S_ACC205,154.81300167795047,False
S_ACC435,S_ACC233,98.63319157548467,False
S_ACC244,S_ACC214,79.86563349291129,False
S_ACC716,S_ACC910,226.42050839030045,False
S_ACC70,S_ACC882,154.98601740495056,False
S_ACC402,S_ACC833,128.29396255912997,False
S_ACC519,S_ACC621,3.8751361883960467,False
S_ACC650,S_ACC521,272.0333485314162,False
S_ACC734,S_ACC353,992.1035121415397,False
S_ACC214,S_ACC852,311.24936396174473,False
S_ACC776,S_ACC82,261.7241637891675,False
S_ACC413,S_ACC514,41.86277091295205,False
S_ACC447,S_ACC443,303.24173306546294,False
S_ACC864,S_ACC529,342.76820218873104,False
S_ACC293,S_ACC601,241.42565321527144,False
S_ACC299,S_ACC386,95.60527130791208,False
S_ACC320,S_ACC471,185.07895087530767,False
S_ACC690,S_ACC298,127.72279273864322,False
S_ACC919,S_ACC591,105.24767850541588,False
S_ACC639,S_ACC113,207.6935222498888,False
S_ACC96,S_ACC696,906.3102649677231,False
S_ACC903,S_ACC779,7.538828882899355,False
S_ACC657,S_ACC502,100.64935471013156,False
S_ACC30,S_ACC802,90.84682754283884,False
S_ACC841,S_ACC260,121.17836657153833,False
S_ACC638,S_ACC59,5.918020346189593,False
S_ACC578,S_ACC314,44.465750613125685,False
S_ACC550,S_ACC675,331.589117325074,False
S_ACC921,S_ACC569,99.21538523179973,False
S_ACC759,S_ACC908,426.29326727015433,False
S_ACC353,S_ACC39,410.067167030341,False
S_ACC85,S_ACC936,89.683432275738,False
S_ACC805,S_ACC94,162.32788784768502,False
S_ACC270,S_ACC934,1187.6758738473534,False
S_ACC937,S_ACC121,434.3212697357949,False
S_ACC35,S_ACC732,127.62105443187627,False
S_ACC725,S_ACC786,94.91676083622411,False
S_ACC490,S_ACC540,774.8508856154349,False
S_ACC539,S_ACC172,362.4066361266372,False
S_ACC631,S_ACC746,4.580549550212588,False
S_ACC493,S_ACC651,223.4917242605818,False
S_ACC197,S_ACC89,96.91332575067972,False
S_ACC618,S_ACC722,7.955472848772814,False
S_ACC732,S_ACC997,269.10191223664106,False
S_ACC544,S_ACC570,11.992511508048684,False
S_ACC155,S_ACC268,240.53190418942253,False
S_ACC678,S_ACC301,36.65523585854323,False
S_ACC537,S_ACC545,585.9655343107659,False
S_ACC779,S_ACC147,283.7247187054576,False
S_ACC182,S_ACC91,273.2560918680398,False
S_ACC138,S_ACC350,0.22198003155866958,False
S_ACC590,S_ACC151,48.28847906145436,False
S_ACC80,S_ACC845,343.3137099512108,False
S_ACC949,S_ACC744,192.6503622837919,False
S_ACC48,S_ACC451,17.85345285292217,False
S_ACC997,S_ACC455,172.271064528443,False
S_ACC476,S_ACC768,102.87405044529372,False
S_ACC853,S_ACC154,633.3257385120659,False
S_ACC209,S_ACC362,21.192288966682057,False
S_ACC475,S_ACC357,12.356649695501044,False
S_ACC493,S_ACC165,17.43143482666963,False
S_ACC344,S_ACC628,235.37389355287655,False
S_ACC731,S_ACC953,23.36212185133381,False
S_ACC269,S_ACC515,435.4877577391579,False
S_ACC75,S_ACC501,22.91711323014238,False
S_ACC873,S_ACC823,13.969613002510686,False
S_ACC220,S_ACC827,492.70946007023707,False
S_ACC509,S_ACC707,12.625278668622933,False
S_ACC409,S_ACC488,27.88777741835994,False
S_ACC308,S_ACC336,16.036405841086378,False
S_ACC362,S_ACC139,299.92985577687256,False
S_ACC731,S_ACC303,277.7381967746051,False
S_ACC583,S_ACC277,84.76350309035675,False
S_ACC355,S_ACC27,242.78246317940705,False
S_ACC372,S_ACC508,17.487000756129508,False
S_ACC2,S_ACC321,47.53260759715863,False
S_ACC103,S_ACC391,1246.2426541399225,False
S_ACC93,S_ACC640,39.06162728091856,False
S_ACC761,S_ACC538,554.8989020258794,False
S_ACC771,S_ACC991,540.1272352086812,False
S_ACC871,S_ACC55,7.746549847462987,False
S_ACC345,S_ACC140,247.59246331610382,False
S_ACC308,S_ACC738,67.47223273453112,False
S_ACC978,S_ACC704,340.27343993137345,False
S_ACC396,S_ACC928,297.7619742588105,False
S_ACC824,S_ACC762,40.18863844226357,False
S_ACC618,S_ACC369,124.23460766437995,False
S_ACC92,S_ACC80,406.02661269724445,False
S_ACC992,S_ACC540,176.32261756510056,False
S_ACC369,S_ACC424,588.4551417313966,False
S_ACC755,S_ACC166,29.165103794668575,False
S_ACC62,S_ACC91,156.96177546749982,True
S_ACC956,S_ACC507,212.8620246984627,False
S_ACC313,S_ACC631,91.80135545116869,False
S_ACC119,S_ACC512,106.20434093639504,False
S_ACC90,S_ACC373,275.6410625023871,True
S_ACC143,S_ACC223,83.11237547490538,False
S_ACC565,S_ACC669,95.37350941358402,False
S_ACC357,S_ACC735,5.4549305869178,False
S_ACC160,S_ACC770,178.63627021997777,False
S_ACC127,S_ACC424,178.7528408069718,False
S_ACC419,S_ACC812,47.990811260789314,False
S_ACC355,S_ACC457,141.75048433720886,False
S_ACC762,S_ACC827,159.6280802906719,False
S_ACC972,S_ACC319,767.0197286231319,False
S_ACC105,S_ACC357,462.8884818353166,False
S_ACC583,S_ACC267,282.89800788181753,False
S_ACC758,S_ACC64,48.075040952384995,False
S_ACC963,S_ACC465,400.4491856072098,False
S_ACC707,S_ACC876,834.6232940012859,False
S_ACC744,S_ACC55,282.9598138710279,False
S_ACC509,S_ACC675,131.01323277381928,False
S_ACC474,S_ACC856,138.5146127858894,False
S_ACC734,S_ACC506,171.78123553595185,False
S_ACC560,S_ACC790,16.61050919009741,False
S_ACC793,S_ACC516,340.4837864179478,False
S_ACC641,S_ACC180,103.559476770147,False
S_ACC559,S_ACC682,131.00137673071936,False
S_ACC392,S_ACC438,154.74839588564572,False
S_ACC866,S_ACC138,6.7454118873872595,False
S_ACC865,S_ACC131,197.18793331741415,False
S_ACC195,S_ACC813,5.655127749412043,False
S_ACC413,S_ACC148,226.21600022539013,False
S_ACC779,S_ACC828,83.5883166736219,False
S_ACC654,S_ACC511,462.64442564542526,False
S_ACC831,S_ACC352,61.26125188188147,False
S_ACC516,S_ACC857,63.65621553992784,False
S_ACC166,S_ACC217,464.34123535753315,False
S_ACC414,S_ACC993,12.81321020744792,False
S_ACC636,S_ACC500,166.07593080270513,False
S_ACC145,S_ACC412,83.83926318124674,False
S_ACC275,S_ACC760,331.36304875827227,False
S_ACC228,S_ACC240,145.47461846594828,False
S_ACC982,S_ACC824,4.075461491703079,False
S_ACC742,S_ACC369,521.265421423875,False
S_ACC213,S_ACC213,281.3817310923045,False
S_ACC208,S_ACC334,521.5001209611008,False
S_ACC962,S_ACC673,78.2620796821019,False
S_ACC665,S_ACC213,159.32997284097345,False
S_ACC475,S_ACC779,24.414321556009494,False
S_ACC401,S_ACC13,444.27358082697543,False
S_ACC664,S_ACC954,121.17587702542072,False
S_ACC879,S_ACC951,196.6618161346719,False
S_ACC928,S_ACC423,468.604956893637,False
S_ACC592,S_ACC622,141.33731879581836,False
S_ACC968,S_ACC107,37.02523157625338,False
S_ACC175,S_ACC182,547.1207405177679,False
S_ACC222,S_ACC187,198.54697677480485,False
S_ACC290,S_ACC640,21.481672019771903,False
